Bin Id	Marker lineage	genomes	markers	marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR4853596	f__Spirochaetaceae (UID2512)	56	235	124	1	230	2	2	0	0	99.97	0.85	0.00
ERR4853597	f__Spirochaetaceae (UID2512)	56	235	124	0	227	6	2	0	0	100.00	1.10	0.00
ERR4853598	f__Spirochaetaceae (UID2512)	56	235	124	0	226	8	1	0	0	100.00	0.81	0.00
ERR4853599	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.71	0.61	33.33
ERR4853600	f__Spirochaetaceae (UID2512)	56	235	124	2	229	4	0	0	0	98.39	1.04	0.00
ERR4853601	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.05	0.00
ERR4853602	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853603	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.19	1.22	50.00
ERR4853604	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.16	100.00
ERR4853605	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853606	f__Spirochaetaceae (UID2512)	56	235	124	4	226	5	0	0	0	98.36	1.59	60.00
ERR4853607	f__Spirochaetaceae (UID2512)	56	235	124	61	166	8	0	0	0	72.21	4.03	25.00
ERR4853608	f__Spirochaetaceae (UID2512)	56	235	124	10	209	16	0	0	0	94.06	7.57	43.75
ERR4853609	f__Spirochaetaceae (UID2512)	56	235	124	33	184	18	0	0	0	85.01	6.09	16.67
ERR4853610	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853611	f__Spirochaetaceae (UID2512)	56	235	124	1	223	10	1	0	0	99.97	1.31	0.00
ERR4853612	f__Spirochaetaceae (UID2512)	56	235	124	23	201	11	0	0	0	88.47	2.86	54.55
ERR4853613	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.19	1.46	50.00
ERR4853614	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.88	0.00
ERR4853615	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853616	f__Spirochaetaceae (UID2512)	56	235	124	6	225	4	0	0	0	98.29	1.91	25.00
ERR4853617	f__Spirochaetaceae (UID2512)	56	235	124	2	228	4	1	0	0	99.17	0.62	14.29
ERR4853618	f__Spirochaetaceae (UID2512)	56	235	124	1	220	13	1	0	0	99.97	4.35	25.00
ERR4853619	f__Spirochaetaceae (UID2512)	56	235	124	3	228	4	0	0	0	99.52	1.22	0.00
ERR4853620	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853621	f__Spirochaetaceae (UID2512)	56	235	124	11	217	7	0	0	0	94.97	3.74	42.86
ERR4853622	f__Spirochaetaceae (UID2512)	56	235	124	41	178	14	2	0	0	77.61	6.59	20.00
ERR4853623	f__Spirochaetaceae (UID2512)	56	235	124	0	229	6	0	0	0	100.00	2.16	50.00
ERR4853624	f__Spirochaetaceae (UID2512)	56	235	124	18	208	9	0	0	0	91.25	4.11	33.33
ERR4853625	f__Spirochaetaceae (UID2512)	56	235	124	0	230	3	2	0	0	100.00	1.45	0.00
ERR4853626	f__Spirochaetaceae (UID2512)	56	235	124	23	197	15	0	0	0	88.76	7.02	26.67
ERR4853627	f__Spirochaetaceae (UID2512)	56	235	124	35	188	12	0	0	0	80.47	2.87	33.33
ERR4853628	f__Spirochaetaceae (UID2512)	56	235	124	23	202	10	0	0	0	87.85	3.42	30.00
ERR4853629	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.05	100.00
ERR4853630	f__Spirochaetaceae (UID2512)	56	235	124	10	213	12	0	0	0	93.93	4.77	16.67
ERR4853631	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853632	f__Spirochaetaceae (UID2512)	56	235	124	79	150	5	1	0	0	71.65	4.19	12.50
ERR4853633	f__Spirochaetaceae (UID2512)	56	235	124	9	215	11	0	0	0	96.54	2.78	27.27
ERR4853634	f__Spirochaetaceae (UID2512)	56	235	124	24	202	9	0	0	0	86.30	2.37	22.22
ERR4853635	f__Spirochaetaceae (UID2512)	56	235	124	18	211	6	0	0	0	89.98	1.29	16.67
ERR4853636	f__Spirochaetaceae (UID2512)	56	235	124	16	208	11	0	0	0	92.39	4.63	18.18
ERR4853637	f__Spirochaetaceae (UID2512)	56	235	124	53	174	8	0	0	0	80.17	2.96	25.00
ERR4853638	f__Spirochaetaceae (UID2512)	56	235	124	58	161	16	0	0	0	71.83	5.26	50.00
ERR4853639	f__Spirochaetaceae (UID2512)	56	235	124	103	126	6	0	0	0	53.89	2.69	50.00
ERR4853640	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.97	0.83	50.00
ERR4853641	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	0.00
ERR4853642	f__Spirochaetaceae (UID2512)	56	235	124	45	174	16	0	0	0	77.14	5.17	25.00
ERR4853643	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853644	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	98.39	0.83	0.00
ERR4853645	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	1.08	50.00
ERR4853646	f__Spirochaetaceae (UID2512)	56	235	124	61	156	18	0	0	0	71.52	6.25	27.78
ERR4853647	f__Spirochaetaceae (UID2512)	56	235	124	10	213	11	1	0	0	94.46	6.26	50.00
ERR4853648	f__Spirochaetaceae (UID2512)	56	235	124	3	221	11	0	0	0	98.76	3.94	18.18
ERR4853649	f__Spirochaetaceae (UID2512)	56	235	124	46	178	11	0	0	0	78.77	4.65	27.27
ERR4853650	f__Spirochaetaceae (UID2512)	56	235	124	18	207	10	0	0	0	91.14	1.39	50.00
ERR4853651	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853652	f__Spirochaetaceae (UID2512)	56	235	124	18	217	0	0	0	0	92.34	0.00	0.00
ERR4853653	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.12	100.00
ERR4853654	f__Spirochaetaceae (UID2512)	56	235	124	41	179	15	0	0	0	79.19	3.79	33.33
ERR4853655	f__Spirochaetaceae (UID2512)	56	235	124	27	198	10	0	0	0	89.22	3.84	30.00
ERR4853656	f__Spirochaetaceae (UID2512)	56	235	124	91	137	7	0	0	0	60.83	2.10	28.57
ERR4853657	f__Spirochaetaceae (UID2512)	56	235	124	27	195	12	1	0	0	87.74	3.23	46.67
ERR4853658	f__Spirochaetaceae (UID2512)	56	235	124	6	226	3	0	0	0	95.94	1.12	66.67
ERR4853659	f__Spirochaetaceae (UID2512)	56	235	124	14	210	11	0	0	0	93.31	3.11	9.09
ERR4853660	f__Spirochaetaceae (UID2512)	56	235	124	100	124	11	0	0	0	57.09	4.69	18.18
ERR4853661	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	98.79	0.81	0.00
ERR4853662	f__Spirochaetaceae (UID2512)	56	235	124	1	232	1	1	0	0	99.97	0.52	75.00
ERR4853663	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.57	0.97	50.00
ERR4853664	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	99.17	0.93	20.00
ERR4853665	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853666	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.57	0.85	50.00
ERR4853667	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.97	0.45	50.00
ERR4853668	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.95	0.81	0.00
ERR4853669	f__Spirochaetaceae (UID2512)	56	235	124	30	195	10	0	0	0	84.34	3.15	10.00
ERR4853670	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853671	f__Spirochaetaceae (UID2512)	56	235	124	2	216	12	4	1	0	99.17	5.07	0.00
ERR4853672	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	1.21	0.00
ERR4853673	f__Spirochaetaceae (UID2512)	56	235	124	6	218	11	0	0	0	98.04	4.94	27.27
ERR4853674	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853675	f__Spirochaetaceae (UID2512)	56	235	124	17	200	15	2	0	1	93.17	6.83	29.03
ERR4853676	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4853677	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.81	0.00
ERR4853678	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	99.93	1.80	20.00
ERR4853679	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853680	f__Spirochaetaceae (UID2512)	56	235	124	2	226	7	0	0	0	99.15	2.81	28.57
ERR4853681	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	99.71	1.66	40.00
ERR4853682	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.97	1.71	50.00
ERR4853683	f__Spirochaetaceae (UID2512)	56	235	124	5	226	3	1	0	0	96.75	2.87	66.67
ERR4853684	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853685	f__Spirochaetaceae (UID2512)	56	235	124	70	156	9	0	0	0	68.01	3.28	11.11
ERR4853686	f__Spirochaetaceae (UID2512)	56	235	124	31	192	12	0	0	0	82.94	5.66	25.00
ERR4899197	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899198	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899199	f__Spirochaetaceae (UID2512)	56	235	124	11	215	9	0	0	0	94.57	2.76	33.33
ERR4899200	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899201	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899202	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4899203	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899204	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899205	f__Spirochaetaceae (UID2512)	56	235	124	24	198	13	0	0	0	88.62	5.52	38.46
ERR4899206	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.57	0.65	100.00
ERR4899207	f__Spirochaetaceae (UID2512)	56	235	124	41	174	19	1	0	0	81.23	6.80	27.27
ERR4899208	f__Spirochaetaceae (UID2512)	56	235	124	50	183	2	0	0	0	78.51	0.67	50.00
ERR4899209	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.17	0.52	50.00
ERR4899210	f__Spirochaetaceae (UID2512)	56	235	124	3	222	8	2	0	0	98.36	2.35	0.00
ERR4899211	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.17	0.38	50.00
ERR4899212	f__Spirochaetaceae (UID2512)	56	235	124	4	227	4	0	0	0	98.34	1.69	25.00
ERR4899213	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4899214	f__Spirochaetaceae (UID2512)	56	235	124	2	227	6	0	0	0	99.57	1.35	50.00
ERR4899215	f__Spirochaetaceae (UID2512)	56	235	124	0	223	10	2	0	0	100.00	1.71	18.75
ERR4899216	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899217	f__Spirochaetaceae (UID2512)	56	235	124	1	230	1	2	1	0	99.97	1.09	0.00
ERR4899218	f__Spirochaetaceae (UID2512)	56	235	124	27	184	24	0	0	0	88.15	6.70	8.33
ERR4899219	f__Spirochaetaceae (UID2512)	56	235	124	54	168	13	0	0	0	74.24	4.16	23.08
ERR4899220	f__Spirochaetaceae (UID2512)	56	235	124	86	139	9	1	0	0	60.20	3.67	25.00
ERR4899221	f__Spirochaetaceae (UID2512)	56	235	124	7	213	15	0	0	0	95.54	8.16	26.67
ERR4899222	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.40	100.00
ERR4899223	f__Spirochaetaceae (UID2512)	56	235	124	17	205	12	1	0	0	92.91	5.26	0.00
ERR4899224	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.27	100.00
ERR4899225	f__Spirochaetaceae (UID2512)	56	235	124	39	175	21	0	0	0	83.38	7.37	23.81
ERR4899226	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	98.79	0.79	0.00
ERR4899227	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	99.17	2.31	20.00
ERR4899228	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.17	1.12	66.67
ERR4899229	f__Spirochaetaceae (UID2512)	56	235	124	8	218	9	0	0	0	96.11	3.08	33.33
ERR4899230	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899231	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.17	0.00	0.00
ERR4899232	f__Spirochaetaceae (UID2512)	56	235	124	139	90	6	0	0	0	39.26	3.66	16.67
ERR4899233	f__Spirochaetaceae (UID2512)	56	235	124	28	194	13	0	0	0	85.45	5.00	15.38
ERR4899234	f__Spirochaetaceae (UID2512)	56	235	124	8	219	8	0	0	0	97.26	3.84	37.50
ERR4899235	f__Spirochaetaceae (UID2512)	56	235	124	12	208	15	0	0	0	95.60	5.94	26.67
ERR4899236	f__Spirochaetaceae (UID2512)	56	235	124	3	229	3	0	0	0	99.17	0.50	33.33
ERR4899237	f__Spirochaetaceae (UID2512)	56	235	124	4	219	12	0	0	0	97.55	4.61	25.00
ERR4899238	f__Spirochaetaceae (UID2512)	56	235	124	161	73	1	0	0	0	31.34	0.05	0.00
ERR4899239	f__Spirochaetaceae (UID2512)	56	235	124	21	197	15	2	0	0	88.17	4.38	14.29
ERR4899240	f__Spirochaetaceae (UID2512)	56	235	124	73	149	13	0	0	0	66.28	4.26	7.69
ERR4899241	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899242	f__Spirochaetaceae (UID2512)	56	235	124	3	228	4	0	0	0	97.58	1.50	50.00
ERR4899243	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899244	f__Spirochaetaceae (UID2512)	56	235	124	68	157	9	1	0	0	68.51	2.28	16.67
ERR4899245	f__Spirochaetaceae (UID2512)	56	235	124	17	218	0	0	0	0	93.15	0.00	0.00
ERR4899246	f__Spirochaetaceae (UID2512)	56	235	124	8	213	13	1	0	0	97.16	5.04	18.75
ERR4993349	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993350	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993351	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4993352	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993353	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993354	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4993355	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993356	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993357	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993358	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993359	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993360	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4993361	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993362	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5206964	f__Spirochaetaceae (UID2512)	56	235	124	36	190	9	0	0	0	86.17	3.35	22.22
ERR5206965	f__Spirochaetaceae (UID2512)	56	235	124	102	127	6	0	0	0	59.23	2.47	33.33
ERR5206966	f__Spirochaetaceae (UID2512)	56	235	124	47	174	14	0	0	0	78.25	5.06	35.71
ERR5206967	f__Spirochaetaceae (UID2512)	56	235	124	49	175	11	0	0	0	79.83	4.40	9.09
ERR5206968	f__Spirochaetaceae (UID2512)	56	235	124	45	181	9	0	0	0	83.81	3.95	33.33
ERR5206969	f__Spirochaetaceae (UID2512)	56	235	124	49	168	18	0	0	0	81.84	7.71	33.33
ERR5206970	f__Spirochaetaceae (UID2512)	56	235	124	3	227	5	0	0	0	97.58	1.20	40.00
ERR5206971	f__Spirochaetaceae (UID2512)	56	235	124	35	189	11	0	0	0	84.45	3.70	27.27
ERR5206972	f__Spirochaetaceae (UID2512)	56	235	124	5	223	7	0	0	0	97.93	1.58	28.57
ERR5206973	f__Spirochaetaceae (UID2512)	56	235	124	98	133	3	1	0	0	58.85	2.53	66.67
ERR5206974	f__Spirochaetaceae (UID2512)	56	235	124	7	222	6	0	0	0	97.64	0.53	50.00
ERR5206975	f__Spirochaetaceae (UID2512)	56	235	124	56	168	10	1	0	0	75.84	6.84	7.69
ERR5206976	f__Spirochaetaceae (UID2512)	56	235	124	17	208	10	0	0	0	91.10	2.86	10.00
ERR5206977	f__Spirochaetaceae (UID2512)	56	235	124	98	127	10	0	0	0	60.88	3.75	10.00
ERR5206978	f__Spirochaetaceae (UID2512)	56	235	124	45	175	15	0	0	0	82.20	4.99	33.33
ERR5206979	f__Spirochaetaceae (UID2512)	56	235	124	42	184	9	0	0	0	82.57	3.06	22.22
ERR5206980	f__Spirochaetaceae (UID2512)	56	235	124	36	189	10	0	0	0	83.72	4.41	40.00
ERR5206981	f__Spirochaetaceae (UID2512)	56	235	124	20	205	10	0	0	0	90.44	2.14	0.00
ERR5206982	f__Spirochaetaceae (UID2512)	56	235	124	51	170	14	0	0	0	76.56	6.28	21.43
ERR5206983	f__Spirochaetaceae (UID2512)	56	235	124	102	124	9	0	0	0	64.09	4.73	22.22
ERR5206984	f__Spirochaetaceae (UID2512)	56	235	124	13	220	2	0	0	0	94.47	0.07	50.00
ERR5206985	f__Spirochaetaceae (UID2512)	56	235	124	78	151	6	0	0	0	71.14	2.85	16.67
ERR5206986	f__Spirochaetaceae (UID2512)	56	235	124	36	187	12	0	0	0	83.37	6.00	25.00
ERR5206987	f__Spirochaetaceae (UID2512)	56	235	124	58	167	10	0	0	0	74.08	3.53	10.00
ERR5206988	f__Spirochaetaceae (UID2512)	56	235	124	43	189	3	0	0	0	83.39	2.42	33.33
ERR5206989	f__Spirochaetaceae (UID2512)	56	235	124	31	200	4	0	0	0	88.51	1.22	25.00
ERR5206990	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5206991	f__Spirochaetaceae (UID2512)	56	235	124	19	208	8	0	0	0	92.83	3.06	50.00
ERR5206992	f__Spirochaetaceae (UID2512)	56	235	124	26	190	19	0	0	0	88.08	6.50	31.58
ERR5206993	f__Spirochaetaceae (UID2512)	56	235	124	16	215	4	0	0	0	89.76	1.02	0.00
ERR5206994	f__Spirochaetaceae (UID2512)	56	235	124	23	203	9	0	0	0	89.27	3.78	11.11
ERR5206995	f__Spirochaetaceae (UID2512)	56	235	124	20	206	9	0	0	0	92.23	3.28	22.22
ERR5206996	f__Spirochaetaceae (UID2512)	56	235	124	69	161	5	0	0	0	71.08	1.42	40.00
ERR5206997	f__Spirochaetaceae (UID2512)	56	235	124	83	140	12	0	0	0	70.28	6.64	33.33
ERR5206998	f__Spirochaetaceae (UID2512)	56	235	124	54	175	6	0	0	0	74.93	1.87	33.33
ERR5206999	f__Spirochaetaceae (UID2512)	56	235	124	63	164	8	0	0	0	73.66	3.84	25.00
ERR5207000	f__Spirochaetaceae (UID2512)	56	235	124	74	146	15	0	0	0	67.95	7.78	26.67
ERR5207001	f__Spirochaetaceae (UID2512)	56	235	124	62	168	5	0	0	0	71.21	1.82	20.00
ERR5207002	f__Spirochaetaceae (UID2512)	56	235	124	74	154	7	0	0	0	70.79	2.50	14.29
ERR5207003	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.40	0.00
ERR5207004	f__Spirochaetaceae (UID2512)	56	235	124	27	199	9	0	0	0	88.56	3.15	33.33
ERR5207005	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.97	1.11	0.00
ERR5207006	f__Spirochaetaceae (UID2512)	56	235	124	5	226	4	0	0	0	98.74	0.93	75.00
ERR5207007	f__Spirochaetaceae (UID2512)	56	235	124	0	228	7	0	0	0	100.00	1.04	0.00
ERR5207008	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207009	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207010	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.90	33.33
ERR5207011	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207012	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207013	f__Spirochaetaceae (UID2512)	56	235	124	6	219	10	0	0	0	96.21	3.98	30.00
ERR5207014	f__Spirochaetaceae (UID2512)	56	235	124	4	225	6	0	0	0	98.12	2.58	66.67
ERR5207015	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.97	0.52	66.67
ERR5207016	f__Spirochaetaceae (UID2512)	56	235	124	3	228	4	0	0	0	98.52	1.08	25.00
ERR5207017	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207018	f__Spirochaetaceae (UID2512)	56	235	124	1	230	1	2	1	0	99.97	0.74	7.69
ERR5207019	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207020	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207021	f__Spirochaetaceae (UID2512)	56	235	124	25	201	9	0	0	0	86.88	4.86	11.11
ERR5207022	f__Spirochaetaceae (UID2512)	56	235	124	11	209	15	0	0	0	93.28	4.50	26.67
ERR5207023	f__Spirochaetaceae (UID2512)	56	235	124	29	190	15	1	0	0	86.63	6.54	27.78
ERR5207024	f__Spirochaetaceae (UID2512)	56	235	124	63	166	6	0	0	0	71.33	2.88	16.67
ERR5207025	f__Spirochaetaceae (UID2512)	56	235	124	16	212	5	2	0	0	93.01	2.10	27.27
ERR5207026	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207027	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207028	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.19	1.61	0.00
ERR5207029	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207030	f__Spirochaetaceae (UID2512)	56	235	124	2	229	4	0	0	0	99.95	1.06	25.00
ERR5207031	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207032	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207033	f__Spirochaetaceae (UID2512)	56	235	124	20	205	10	0	0	0	88.99	4.83	20.00
ERR5207034	f__Spirochaetaceae (UID2512)	56	235	124	3	229	3	0	0	0	99.12	1.02	66.67
ERR5210563	f__Spirochaetaceae (UID2512)	56	235	124	2	227	6	0	0	0	99.71	1.29	33.33
ERR5210564	f__Spirochaetaceae (UID2512)	56	235	124	13	211	11	0	0	0	93.94	3.42	36.36
ERR5210565	f__Spirochaetaceae (UID2512)	56	235	124	15	206	13	1	0	0	92.28	3.41	18.75
ERR5210566	f__Spirochaetaceae (UID2512)	56	235	124	33	188	14	0	0	0	84.70	6.55	28.57
ERR5210567	f__Spirochaetaceae (UID2512)	56	235	124	11	213	11	0	0	0	94.87	4.65	45.45
ERR5210568	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.40	0.00
ERR5210569	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210570	f__Spirochaetaceae (UID2512)	56	235	124	0	231	2	2	0	0	100.00	1.33	12.50
ERR5210571	f__Spirochaetaceae (UID2512)	56	235	124	29	188	18	0	0	0	88.34	7.01	11.11
ERR5210572	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210573	f__Spirochaetaceae (UID2512)	56	235	124	37	181	16	1	0	0	80.56	7.79	21.05
ERR5210574	f__Spirochaetaceae (UID2512)	56	235	124	4	225	5	1	0	0	97.96	2.69	50.00
ERR5210575	f__Spirochaetaceae (UID2512)	56	235	124	2	233	0	0	0	0	99.95	0.00	0.00
ERR5210576	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.27	100.00
ERR5210577	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5210578	f__Spirochaetaceae (UID2512)	56	235	124	2	232	0	1	0	0	99.17	1.61	100.00
ERR5210579	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210580	f__Spirochaetaceae (UID2512)	56	235	124	20	203	10	0	1	1	89.40	6.67	40.91
ERR5210581	f__Spirochaetaceae (UID2512)	56	235	124	0	232	2	1	0	0	100.00	0.97	0.00
ERR5210582	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210583	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5210584	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5312309	k__Bacteria (UID203)	5449	99	54	74	24	1	0	0	0	35.19	0.93	0.00
ERR5312310	k__Bacteria (UID203)	5449	99	54	80	18	1	0	0	0	25.79	1.85	0.00
ERR5312311	f__Spirochaetaceae (UID2512)	56	235	124	151	77	7	0	0	0	39.85	3.25	28.57
ERR5312312	f__Spirochaetaceae (UID2512)	56	235	124	132	101	2	0	0	0	47.61	1.01	50.00
ERR5312313	f__Spirochaetaceae (UID2512)	56	235	124	190	44	1	0	0	0	18.15	0.81	0.00
