Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR4853596	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853597	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853598	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853599	f__Spirochaetaceae (UID2512)	56	235	124	0	229	6	0	0	0	100.00	1.43	33.33
ERR4853600	f__Spirochaetaceae (UID2512)	56	235	124	3	227	5	0	0	0	98.90	1.85	20.00
ERR4853601	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853602	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853603	f__Spirochaetaceae (UID2512)	56	235	124	3	230	2	0	0	0	98.36	1.08	0.00
ERR4853604	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.92	50.00
ERR4853605	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853606	f__Spirochaetaceae (UID2512)	56	235	124	6	223	6	0	0	0	96.75	2.40	50.00
ERR4853607	f__Spirochaetaceae (UID2512)	56	235	124	64	163	8	0	0	0	71.33	4.44	25.00
ERR4853608	f__Spirochaetaceae (UID2512)	56	235	124	11	211	13	0	0	0	94.03	6.20	38.46
ERR4853609	f__Spirochaetaceae (UID2512)	56	235	124	33	185	17	0	0	0	86.01	5.89	11.76
ERR4853610	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853611	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853612	f__Spirochaetaceae (UID2512)	56	235	124	28	198	9	0	0	0	84.44	2.06	44.44
ERR4853613	f__Spirochaetaceae (UID2512)	56	235	124	3	227	5	0	0	0	97.58	1.49	40.00
ERR4853614	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853615	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853616	f__Spirochaetaceae (UID2512)	56	235	124	6	222	7	0	0	0	97.88	2.94	42.86
ERR4853617	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.17	0.45	0.00
ERR4853618	f__Spirochaetaceae (UID2512)	56	235	124	3	227	5	0	0	0	99.46	2.07	20.00
ERR4853619	f__Spirochaetaceae (UID2512)	56	235	124	4	224	7	0	0	0	98.72	2.99	14.29
ERR4853620	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853621	f__Spirochaetaceae (UID2512)	56	235	124	12	215	8	0	0	0	94.81	3.90	37.50
ERR4853622	f__Spirochaetaceae (UID2512)	56	235	124	41	180	14	0	0	0	78.75	4.88	28.57
ERR4853623	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	1.37	33.33
ERR4853624	f__Spirochaetaceae (UID2512)	56	235	124	21	205	9	0	0	0	88.83	4.87	33.33
ERR4853625	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853626	f__Spirochaetaceae (UID2512)	56	235	124	24	197	14	0	0	0	88.73	6.22	28.57
ERR4853627	f__Spirochaetaceae (UID2512)	56	235	124	37	187	11	0	0	0	78.86	2.73	27.27
ERR4853628	f__Spirochaetaceae (UID2512)	56	235	124	23	203	9	0	0	0	88.38	3.15	33.33
ERR4853629	f__Spirochaetaceae (UID2512)	56	235	124	0	231	4	0	0	0	100.00	1.24	25.00
ERR4853630	f__Spirochaetaceae (UID2512)	56	235	124	11	212	12	0	0	0	93.90	4.12	33.33
ERR4853631	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853632	f__Spirochaetaceae (UID2512)	56	235	124	84	148	3	0	0	0	70.10	2.42	0.00
ERR4853633	f__Spirochaetaceae (UID2512)	56	235	124	16	207	12	0	0	0	95.49	3.38	25.00
ERR4853634	f__Spirochaetaceae (UID2512)	56	235	124	25	203	7	0	0	0	85.49	1.52	0.00
ERR4853635	f__Spirochaetaceae (UID2512)	56	235	124	20	208	7	0	0	0	89.91	2.10	0.00
ERR4853636	f__Spirochaetaceae (UID2512)	56	235	124	21	203	11	0	0	0	89.68	4.27	27.27
ERR4853637	f__Spirochaetaceae (UID2512)	56	235	124	59	170	6	0	0	0	77.19	2.29	16.67
ERR4853638	f__Spirochaetaceae (UID2512)	56	235	124	58	163	14	0	0	0	71.83	4.97	42.86
ERR4853639	f__Spirochaetaceae (UID2512)	56	235	124	102	127	6	0	0	0	53.92	2.33	33.33
ERR4853640	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.19	0.83	50.00
ERR4853641	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853642	f__Spirochaetaceae (UID2512)	56	235	124	51	169	15	0	0	0	74.67	4.90	20.00
ERR4853643	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4853644	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	98.39	1.64	33.33
ERR4853645	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853646	f__Spirochaetaceae (UID2512)	56	235	124	62	158	15	0	0	0	72.06	5.17	20.00
ERR4853647	f__Spirochaetaceae (UID2512)	56	235	124	10	212	12	1	0	0	94.46	5.93	46.67
ERR4853648	f__Spirochaetaceae (UID2512)	56	235	124	4	218	13	0	0	0	97.96	4.39	15.38
ERR4853649	f__Spirochaetaceae (UID2512)	56	235	124	48	176	11	0	0	0	78.47	4.65	27.27
ERR4853650	f__Spirochaetaceae (UID2512)	56	235	124	20	203	12	0	0	0	90.84	2.31	41.67
ERR4853651	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853652	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853653	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.12	100.00
ERR4853654	f__Spirochaetaceae (UID2512)	56	235	124	37	189	9	0	0	0	80.49	2.75	55.56
ERR4853655	f__Spirochaetaceae (UID2512)	56	235	124	31	194	10	0	0	0	88.85	3.95	20.00
ERR4853656	f__Spirochaetaceae (UID2512)	56	235	124	96	134	5	0	0	0	59.54	1.09	20.00
ERR4853657	f__Spirochaetaceae (UID2512)	56	235	124	33	193	9	0	0	0	87.72	2.35	33.33
ERR4853658	f__Spirochaetaceae (UID2512)	56	235	124	7	224	4	0	0	0	95.92	2.00	75.00
ERR4853659	f__Spirochaetaceae (UID2512)	56	235	124	16	208	11	0	0	0	94.09	3.11	9.09
ERR4853660	f__Spirochaetaceae (UID2512)	56	235	124	102	123	10	0	0	0	56.08	3.88	20.00
ERR4853661	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	98.79	0.81	0.00
ERR4853662	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853663	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.60	0.97	0.00
ERR4853664	f__Spirochaetaceae (UID2512)	56	235	124	5	227	3	0	0	0	97.15	1.48	66.67
ERR4853665	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4853666	f__Spirochaetaceae (UID2512)	56	235	124	4	229	2	0	0	0	97.96	0.85	50.00
ERR4853667	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4853668	f__Spirochaetaceae (UID2512)	56	235	124	4	229	2	0	0	0	99.41	0.85	0.00
ERR4853669	f__Spirochaetaceae (UID2512)	56	235	124	34	190	11	0	0	0	83.22	3.42	9.09
ERR4853670	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853671	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	98.79	0.21	0.00
ERR4853672	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.19	1.21	0.00
ERR4853673	f__Spirochaetaceae (UID2512)	56	235	124	5	221	9	0	0	0	98.84	4.09	11.11
ERR4853674	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853675	f__Spirochaetaceae (UID2512)	56	235	124	9	217	9	0	0	0	95.76	4.87	33.33
ERR4853676	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.97	0.43	0.00
ERR4853677	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.81	100.00
ERR4853678	f__Spirochaetaceae (UID2512)	56	235	124	2	229	4	0	0	0	99.93	2.45	0.00
ERR4853679	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853680	f__Spirochaetaceae (UID2512)	56	235	124	3	225	7	0	0	0	99.12	2.81	14.29
ERR4853681	f__Spirochaetaceae (UID2512)	56	235	124	1	227	7	0	0	0	99.73	2.23	14.29
ERR4853682	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	99.17	1.76	60.00
ERR4853683	f__Spirochaetaceae (UID2512)	56	235	124	6	225	4	0	0	0	95.70	2.47	25.00
ERR4853684	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853685	f__Spirochaetaceae (UID2512)	56	235	124	71	155	9	0	0	0	67.74	3.28	11.11
ERR4853686	f__Spirochaetaceae (UID2512)	56	235	124	33	191	11	0	0	0	81.32	4.85	18.18
ERR4899197	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	0.00
ERR4899198	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899199	f__Spirochaetaceae (UID2512)	56	235	124	11	217	7	0	0	0	95.26	2.61	14.29
ERR4899200	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899201	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899202	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899203	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899204	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899205	f__Spirochaetaceae (UID2512)	56	235	124	26	196	13	0	0	0	87.41	5.52	30.77
ERR4899206	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4899207	f__Spirochaetaceae (UID2512)	56	235	124	43	176	16	0	0	0	80.16	5.38	25.00
ERR4899208	f__Spirochaetaceae (UID2512)	56	235	124	54	177	4	0	0	0	78.46	2.69	0.00
ERR4899209	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.95	0.40	100.00
ERR4899210	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899211	f__Spirochaetaceae (UID2512)	56	235	124	4	230	1	0	0	0	98.09	0.12	0.00
ERR4899212	f__Spirochaetaceae (UID2512)	56	235	124	4	226	5	0	0	0	98.34	1.98	20.00
ERR4899213	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.17	1.02	66.67
ERR4899214	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.97	1.66	25.00
ERR4899215	f__Spirochaetaceae (UID2512)	56	235	124	1	222	12	0	0	0	99.19	1.53	33.33
ERR4899216	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899217	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899218	f__Spirochaetaceae (UID2512)	56	235	124	26	187	22	0	0	0	88.55	6.51	9.09
ERR4899219	f__Spirochaetaceae (UID2512)	56	235	124	54	168	13	0	0	0	74.84	4.16	23.08
ERR4899220	f__Spirochaetaceae (UID2512)	56	235	124	103	124	8	0	0	0	53.81	3.57	25.00
ERR4899221	f__Spirochaetaceae (UID2512)	56	235	124	8	211	16	0	0	0	95.14	8.36	25.00
ERR4899222	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.57	0.40	100.00
ERR4899223	f__Spirochaetaceae (UID2512)	56	235	124	15	207	13	0	0	0	93.74	4.54	7.69
ERR4899224	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.05	0.00
ERR4899225	f__Spirochaetaceae (UID2512)	56	235	124	42	173	20	0	0	0	82.08	6.62	20.00
ERR4899226	f__Spirochaetaceae (UID2512)	56	235	124	3	227	5	0	0	0	98.36	2.02	20.00
ERR4899227	f__Spirochaetaceae (UID2512)	56	235	124	2	227	6	0	0	0	99.17	2.31	16.67
ERR4899228	f__Spirochaetaceae (UID2512)	56	235	124	5	227	3	0	0	0	97.29	0.72	33.33
ERR4899229	f__Spirochaetaceae (UID2512)	56	235	124	9	216	10	0	0	0	96.09	3.49	20.00
ERR4899230	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899231	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899232	f__Spirochaetaceae (UID2512)	56	235	124	136	95	4	0	0	0	40.88	2.04	0.00
ERR4899233	f__Spirochaetaceae (UID2512)	56	235	124	24	201	10	0	0	0	87.74	2.80	10.00
ERR4899234	f__Spirochaetaceae (UID2512)	56	235	124	7	223	5	0	0	0	97.37	2.98	40.00
ERR4899235	f__Spirochaetaceae (UID2512)	56	235	124	13	210	12	0	0	0	94.79	5.08	25.00
ERR4899236	f__Spirochaetaceae (UID2512)	56	235	124	3	229	3	0	0	0	98.76	0.57	33.33
ERR4899237	f__Spirochaetaceae (UID2512)	56	235	124	2	224	9	0	0	0	98.79	3.42	11.11
ERR4899238	f__Spirochaetaceae (UID2512)	56	235	124	162	72	1	0	0	0	31.54	0.05	0.00
ERR4899239	f__Spirochaetaceae (UID2512)	56	235	124	21	209	5	0	0	0	87.97	1.51	0.00
ERR4899240	f__Spirochaetaceae (UID2512)	56	235	124	73	148	14	0	0	0	66.52	4.35	7.14
ERR4899241	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	1.21	0.00
ERR4899242	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	98.39	1.48	66.67
ERR4899243	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899244	f__Spirochaetaceae (UID2512)	56	235	124	60	168	7	0	0	0	73.00	2.41	14.29
ERR4899245	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899246	f__Spirochaetaceae (UID2512)	56	235	124	10	209	15	1	0	0	95.96	5.43	27.78
ERR4993349	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993350	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993351	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993352	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993353	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993354	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993355	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993356	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993357	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993358	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993359	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993360	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4993361	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993362	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5206964	f__Spirochaetaceae (UID2512)	56	235	124	38	187	10	0	0	0	84.34	4.81	10.00
ERR5206965	f__Spirochaetaceae (UID2512)	56	235	124	108	122	5	0	0	0	54.82	2.45	40.00
ERR5206966	f__Spirochaetaceae (UID2512)	56	235	124	57	164	14	0	0	0	76.77	5.06	35.71
ERR5206967	f__Spirochaetaceae (UID2512)	56	235	124	51	176	8	0	0	0	79.85	3.35	0.00
ERR5206968	f__Spirochaetaceae (UID2512)	56	235	124	51	174	10	0	0	0	81.09	4.31	40.00
ERR5206969	f__Spirochaetaceae (UID2512)	56	235	124	56	165	14	0	0	0	79.85	5.98	28.57
ERR5206970	f__Spirochaetaceae (UID2512)	56	235	124	5	224	6	0	0	0	97.44	2.00	16.67
ERR5206971	f__Spirochaetaceae (UID2512)	56	235	124	43	185	7	0	0	0	83.35	1.92	42.86
ERR5206972	f__Spirochaetaceae (UID2512)	56	235	124	7	217	11	0	0	0	97.93	3.62	36.36
ERR5206973	f__Spirochaetaceae (UID2512)	56	235	124	98	134	2	1	0	0	59.94	2.42	80.00
ERR5206974	f__Spirochaetaceae (UID2512)	56	235	124	9	219	7	0	0	0	96.94	1.71	42.86
ERR5206975	f__Spirochaetaceae (UID2512)	56	235	124	62	164	9	0	0	0	73.78	4.40	22.22
ERR5206976	f__Spirochaetaceae (UID2512)	56	235	124	18	204	13	0	0	0	90.29	3.72	38.46
ERR5206977	f__Spirochaetaceae (UID2512)	56	235	124	105	124	6	0	0	0	59.17	1.69	16.67
ERR5206978	f__Spirochaetaceae (UID2512)	56	235	124	50	172	13	0	0	0	81.81	4.52	23.08
ERR5206979	f__Spirochaetaceae (UID2512)	56	235	124	46	179	10	0	0	0	80.57	4.11	10.00
ERR5206980	f__Spirochaetaceae (UID2512)	56	235	124	40	185	10	0	0	0	82.04	4.41	40.00
ERR5206981	f__Spirochaetaceae (UID2512)	56	235	124	17	207	11	0	0	0	92.18	3.44	0.00
ERR5206982	f__Spirochaetaceae (UID2512)	56	235	124	58	168	9	0	0	0	73.48	3.79	22.22
ERR5206983	f__Spirochaetaceae (UID2512)	56	235	124	105	124	6	0	0	0	63.26	3.49	0.00
ERR5206984	f__Spirochaetaceae (UID2512)	56	235	124	12	220	3	0	0	0	93.34	0.48	33.33
ERR5206985	f__Spirochaetaceae (UID2512)	56	235	124	81	148	6	0	0	0	69.13	3.01	33.33
ERR5206986	f__Spirochaetaceae (UID2512)	56	235	124	41	181	13	0	0	0	82.46	6.55	46.15
ERR5206987	f__Spirochaetaceae (UID2512)	56	235	124	70	156	9	0	0	0	67.64	2.84	22.22
ERR5206988	f__Spirochaetaceae (UID2512)	56	235	124	45	186	4	0	0	0	83.34	3.23	25.00
ERR5206989	f__Spirochaetaceae (UID2512)	56	235	124	37	194	4	0	0	0	85.50	2.45	25.00
ERR5206990	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.12	0.00
ERR5206991	f__Spirochaetaceae (UID2512)	56	235	124	22	200	13	0	0	0	90.95	4.25	46.15
ERR5206992	f__Spirochaetaceae (UID2512)	56	235	124	29	191	15	0	0	0	86.76	3.59	26.67
ERR5206993	f__Spirochaetaceae (UID2512)	56	235	124	18	213	4	0	0	0	89.37	1.71	0.00
ERR5206994	f__Spirochaetaceae (UID2512)	56	235	124	34	195	6	0	0	0	85.56	1.76	0.00
ERR5206995	f__Spirochaetaceae (UID2512)	56	235	124	24	202	9	0	0	0	91.68	2.88	22.22
ERR5206996	f__Spirochaetaceae (UID2512)	56	235	124	71	159	5	0	0	0	70.57	1.83	40.00
ERR5206997	f__Spirochaetaceae (UID2512)	56	235	124	92	136	7	0	0	0	65.06	4.06	0.00
ERR5206998	f__Spirochaetaceae (UID2512)	56	235	124	56	175	4	0	0	0	75.32	1.69	50.00
ERR5206999	f__Spirochaetaceae (UID2512)	56	235	124	68	159	8	0	0	0	71.28	3.30	25.00
ERR5207000	f__Spirochaetaceae (UID2512)	56	235	124	77	145	13	0	0	0	66.50	6.57	23.08
ERR5207001	f__Spirochaetaceae (UID2512)	56	235	124	71	158	6	0	0	0	69.29	2.58	16.67
ERR5207002	f__Spirochaetaceae (UID2512)	56	235	124	78	150	7	0	0	0	68.57	2.30	0.00
ERR5207003	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.40	100.00
ERR5207004	f__Spirochaetaceae (UID2512)	56	235	124	29	195	11	0	0	0	87.76	2.79	27.27
ERR5207005	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.56	50.00
ERR5207006	f__Spirochaetaceae (UID2512)	56	235	124	8	218	9	0	0	0	96.32	3.78	55.56
ERR5207007	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207008	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.12	0.00
ERR5207009	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207010	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.90	33.33
ERR5207011	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207012	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207013	f__Spirochaetaceae (UID2512)	56	235	124	7	217	11	0	0	0	96.18	4.68	36.36
ERR5207014	f__Spirochaetaceae (UID2512)	56	235	124	5	226	4	0	0	0	98.39	2.42	75.00
ERR5207015	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.19	1.44	60.00
ERR5207016	f__Spirochaetaceae (UID2512)	56	235	124	5	224	6	0	0	0	98.23	1.40	16.67
ERR5207017	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207018	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207019	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207020	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207021	f__Spirochaetaceae (UID2512)	56	235	124	30	195	10	0	0	0	83.65	5.29	10.00
ERR5207022	f__Spirochaetaceae (UID2512)	56	235	124	15	210	10	0	0	0	91.59	3.31	30.00
ERR5207023	f__Spirochaetaceae (UID2512)	56	235	124	25	198	11	1	0	0	89.61	5.03	42.86
ERR5207024	f__Spirochaetaceae (UID2512)	56	235	124	64	165	6	0	0	0	71.71	2.88	16.67
ERR5207025	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.16	0.00
ERR5207026	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.21	100.00
ERR5207027	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207028	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.97	1.69	25.00
ERR5207029	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207030	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.97	1.18	0.00
ERR5207031	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207032	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.16	100.00
ERR5207033	f__Spirochaetaceae (UID2512)	56	235	124	23	200	12	0	0	0	87.37	4.70	16.67
ERR5207034	f__Spirochaetaceae (UID2512)	56	235	124	3	230	2	0	0	0	98.74	0.21	50.00
ERR5210563	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.73	0.92	50.00
ERR5210564	f__Spirochaetaceae (UID2512)	56	235	124	15	209	11	0	0	0	92.33	2.64	36.36
ERR5210565	f__Spirochaetaceae (UID2512)	56	235	124	19	202	13	1	0	0	90.67	3.41	31.25
ERR5210566	f__Spirochaetaceae (UID2512)	56	235	124	32	191	12	0	0	0	85.10	5.34	16.67
ERR5210567	f__Spirochaetaceae (UID2512)	56	235	124	12	212	11	0	0	0	94.06	4.25	36.36
ERR5210568	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210569	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210570	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210571	f__Spirochaetaceae (UID2512)	56	235	124	35	186	14	0	0	0	85.63	4.83	14.29
ERR5210572	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210573	f__Spirochaetaceae (UID2512)	56	235	124	40	178	17	0	0	0	79.61	6.98	23.53
ERR5210574	f__Spirochaetaceae (UID2512)	56	235	124	6	225	4	0	0	0	97.13	1.75	0.00
ERR5210575	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.40	100.00
ERR5210576	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.27	100.00
ERR5210577	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.97	0.00
ERR5210578	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	100.00
ERR5210579	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210580	f__Spirochaetaceae (UID2512)	56	235	124	5	224	6	0	0	0	97.35	2.34	50.00
ERR5210581	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR5210582	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210583	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5210584	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5312309	k__Bacteria (UID203)	5449	99	54	77	22	0	0	0	0	30.56	0.00	0.00
ERR5312310	k__Bacteria (UID203)	5449	99	54	80	18	1	0	0	0	25.79	1.85	0.00
ERR5312311	k__Bacteria (UID203)	5449	99	54	56	39	4	0	0	0	57.91	6.48	50.00
ERR5312312	f__Spirochaetaceae (UID2512)	56	235	124	139	94	2	0	0	0	44.35	0.94	0.00
ERR5312313	k__Bacteria (UID203)	5449	99	54	82	17	0	0	0	0	21.04	0.00	0.00
