Bin.Id	Marker lineage	genomes	markers	marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
ERR4853596	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853597	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853598	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.16	0.00
ERR4853599	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.32	0.00
ERR4853600	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.19	1.69	25.00
ERR4853601	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853602	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853603	f__Spirochaetaceae (UID2512)	56	235	124	1	230	3	0	1	0	99.19	1.67	44.44
ERR4853604	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.16	100.00
ERR4853605	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853606	f__Spirochaetaceae (UID2512)	56	235	124	3	228	4	0	0	0	98.39	1.19	75.00
ERR4853607	f__Spirochaetaceae (UID2512)	56	235	124	62	167	6	0	0	0	71.40	3.23	16.67
ERR4853608	f__Spirochaetaceae (UID2512)	56	235	124	10	211	14	0	0	0	94.06	7.00	42.86
ERR4853609	f__Spirochaetaceae (UID2512)	56	235	124	35	182	18	0	0	0	84.39	6.09	16.67
ERR4853610	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853611	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853612	f__Spirochaetaceae (UID2512)	56	235	124	22	203	10	0	0	0	89.27	2.46	50.00
ERR4853613	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.19	1.49	60.00
ERR4853614	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853615	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853616	f__Spirochaetaceae (UID2512)	56	235	124	4	226	5	0	0	0	98.72	2.04	40.00
ERR4853617	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	99.17	0.07	0.00
ERR4853618	f__Spirochaetaceae (UID2512)	56	235	124	5	227	3	0	0	0	98.62	1.88	33.33
ERR4853619	f__Spirochaetaceae (UID2512)	56	235	124	5	223	7	0	0	0	98.31	2.10	0.00
ERR4853620	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.12	0.00
ERR4853621	f__Spirochaetaceae (UID2512)	56	235	124	10	215	9	1	0	0	95.78	4.51	58.33
ERR4853622	f__Spirochaetaceae (UID2512)	56	235	124	47	174	14	0	0	0	77.08	5.28	28.57
ERR4853623	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.19	2.42	66.67
ERR4853624	f__Spirochaetaceae (UID2512)	56	235	124	19	206	10	0	0	0	90.44	4.91	30.00
ERR4853625	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853626	f__Spirochaetaceae (UID2512)	56	235	124	24	197	14	0	0	0	88.73	6.22	28.57
ERR4853627	f__Spirochaetaceae (UID2512)	56	235	124	36	188	11	0	0	0	79.66	2.73	27.27
ERR4853628	f__Spirochaetaceae (UID2512)	56	235	124	23	203	9	0	0	0	87.85	3.15	33.33
ERR4853629	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.05	100.00
ERR4853630	f__Spirochaetaceae (UID2512)	56	235	124	10	213	12	0	0	0	93.93	4.77	16.67
ERR4853631	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853632	f__Spirochaetaceae (UID2512)	56	235	124	84	146	5	0	0	0	70.10	3.39	20.00
ERR4853633	f__Spirochaetaceae (UID2512)	56	235	124	11	217	7	0	0	0	95.71	2.03	42.86
ERR4853634	f__Spirochaetaceae (UID2512)	56	235	124	25	202	8	0	0	0	85.49	1.57	12.50
ERR4853635	f__Spirochaetaceae (UID2512)	56	235	124	17	211	7	0	0	0	90.79	1.49	14.29
ERR4853636	f__Spirochaetaceae (UID2512)	56	235	124	17	208	10	0	0	0	91.58	4.23	20.00
ERR4853637	f__Spirochaetaceae (UID2512)	56	235	124	55	174	6	0	0	0	79.10	2.29	16.67
ERR4853638	f__Spirochaetaceae (UID2512)	56	235	124	57	163	15	0	0	0	71.85	5.24	46.67
ERR4853639	f__Spirochaetaceae (UID2512)	56	235	124	103	125	7	0	0	0	53.11	2.74	57.14
ERR4853640	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.19	1.10	66.67
ERR4853641	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	1.21	50.00
ERR4853642	f__Spirochaetaceae (UID2512)	56	235	124	50	171	14	0	0	0	74.70	4.63	21.43
ERR4853643	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853644	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.19	1.10	33.33
ERR4853645	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853646	f__Spirochaetaceae (UID2512)	56	235	124	62	157	16	0	0	0	71.65	5.58	18.75
ERR4853647	f__Spirochaetaceae (UID2512)	56	235	124	9	214	11	1	0	0	95.27	5.85	57.14
ERR4853648	f__Spirochaetaceae (UID2512)	56	235	124	3	221	11	0	0	0	98.76	3.94	18.18
ERR4853649	f__Spirochaetaceae (UID2512)	56	235	124	46	178	11	0	0	0	78.77	4.65	27.27
ERR4853650	f__Spirochaetaceae (UID2512)	56	235	124	20	205	10	0	0	0	90.84	1.39	50.00
ERR4853651	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853652	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853653	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.40	100.00
ERR4853654	f__Spirochaetaceae (UID2512)	56	235	124	47	177	11	0	0	0	76.02	4.39	45.45
ERR4853655	f__Spirochaetaceae (UID2512)	56	235	124	29	196	10	0	0	0	88.92	4.48	30.00
ERR4853656	f__Spirochaetaceae (UID2512)	56	235	124	94	133	8	0	0	0	59.59	2.23	37.50
ERR4853657	f__Spirochaetaceae (UID2512)	56	235	124	31	195	9	0	0	0	87.37	2.35	33.33
ERR4853658	f__Spirochaetaceae (UID2512)	56	235	124	6	224	5	0	0	0	95.94	1.42	80.00
ERR4853659	f__Spirochaetaceae (UID2512)	56	235	124	13	211	11	0	0	0	94.12	2.33	18.18
ERR4853660	f__Spirochaetaceae (UID2512)	56	235	124	101	124	10	0	0	0	56.29	3.88	20.00
ERR4853661	f__Spirochaetaceae (UID2512)	56	235	124	2	231	2	0	0	0	98.79	1.61	50.00
ERR4853662	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	100.00
ERR4853663	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	1.08	33.33
ERR4853664	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.17	0.79	33.33
ERR4853665	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853666	f__Spirochaetaceae (UID2512)	56	235	124	4	227	4	0	0	0	98.36	1.30	75.00
ERR4853667	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.05	0.00
ERR4853668	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.81	0.00
ERR4853669	f__Spirochaetaceae (UID2512)	56	235	124	35	189	11	0	0	0	82.41	3.42	9.09
ERR4853670	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853671	f__Spirochaetaceae (UID2512)	56	235	124	7	223	5	0	0	0	96.17	0.47	20.00
ERR4853672	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	0.00
ERR4853673	f__Spirochaetaceae (UID2512)	56	235	124	6	218	11	0	0	0	98.04	4.30	18.18
ERR4853674	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853675	f__Spirochaetaceae (UID2512)	56	235	124	9	215	11	0	0	0	96.36	5.34	27.27
ERR4853676	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	1.02	33.33
ERR4853677	f__Spirochaetaceae (UID2512)	56	235	124	2	230	3	0	0	0	99.17	2.02	66.67
ERR4853678	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	99.93	1.73	60.00
ERR4853679	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853680	f__Spirochaetaceae (UID2512)	56	235	124	3	224	8	0	0	0	98.88	3.62	25.00
ERR4853681	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.97	2.16	20.00
ERR4853682	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.97	1.76	60.00
ERR4853683	f__Spirochaetaceae (UID2512)	56	235	124	5	226	4	0	0	0	96.51	1.69	0.00
ERR4853684	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4853685	f__Spirochaetaceae (UID2512)	56	235	124	71	155	9	0	0	0	67.54	3.28	11.11
ERR4853686	f__Spirochaetaceae (UID2512)	56	235	124	32	190	13	0	0	0	82.13	5.80	30.77
ERR4899197	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.81	0.00
ERR4899198	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899199	f__Spirochaetaceae (UID2512)	56	235	124	9	214	12	0	0	0	96.18	4.40	50.00
ERR4899200	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899201	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899202	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899203	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899204	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899205	f__Spirochaetaceae (UID2512)	56	235	124	25	197	13	0	0	0	88.22	5.52	30.77
ERR4899206	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.25	50.00
ERR4899207	f__Spirochaetaceae (UID2512)	56	235	124	42	175	18	0	0	0	80.43	5.74	27.78
ERR4899208	f__Spirochaetaceae (UID2512)	56	235	124	50	183	2	0	0	0	79.27	0.67	50.00
ERR4899209	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.97	0.72	66.67
ERR4899210	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR4899211	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.71	0.12	0.00
ERR4899212	f__Spirochaetaceae (UID2512)	56	235	124	4	226	5	0	0	0	98.34	2.04	0.00
ERR4899213	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899214	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.19	0.81	100.00
ERR4899215	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899216	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899217	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899218	f__Spirochaetaceae (UID2512)	56	235	124	29	183	23	0	0	0	87.34	6.67	8.70
ERR4899219	f__Spirochaetaceae (UID2512)	56	235	124	55	167	13	0	0	0	74.04	4.25	30.77
ERR4899220	f__Spirochaetaceae (UID2512)	56	235	124	95	132	8	0	0	0	57.19	3.57	25.00
ERR4899221	f__Spirochaetaceae (UID2512)	56	235	124	7	213	14	1	0	0	95.54	8.36	35.29
ERR4899222	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.97	1.61	66.67
ERR4899223	f__Spirochaetaceae (UID2512)	56	235	124	16	208	11	0	0	0	92.94	3.74	0.00
ERR4899224	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.19	0.32	50.00
ERR4899225	f__Spirochaetaceae (UID2512)	56	235	124	38	176	21	0	0	0	83.50	7.37	23.81
ERR4899226	f__Spirochaetaceae (UID2512)	56	235	124	3	229	3	0	0	0	97.98	0.43	33.33
ERR4899227	f__Spirochaetaceae (UID2512)	56	235	124	0	232	3	0	0	0	100.00	0.70	33.33
ERR4899228	f__Spirochaetaceae (UID2512)	56	235	124	4	226	4	1	0	0	98.09	3.00	85.71
ERR4899229	f__Spirochaetaceae (UID2512)	56	235	124	9	218	8	0	0	0	96.09	3.06	25.00
ERR4899230	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899231	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899232	f__Spirochaetaceae (UID2512)	56	235	124	140	88	7	0	0	0	40.22	3.70	28.57
ERR4899233	f__Spirochaetaceae (UID2512)	56	235	124	26	196	13	0	0	0	85.99	4.61	23.08
ERR4899234	f__Spirochaetaceae (UID2512)	56	235	124	10	219	6	0	0	0	96.20	3.34	16.67
ERR4899235	f__Spirochaetaceae (UID2512)	56	235	124	13	210	11	1	0	0	94.79	5.89	42.86
ERR4899236	f__Spirochaetaceae (UID2512)	56	235	124	1	231	3	0	0	0	99.60	0.57	33.33
ERR4899237	f__Spirochaetaceae (UID2512)	56	235	124	5	219	11	0	0	0	97.84	4.34	27.27
ERR4899238	f__Spirochaetaceae (UID2512)	56	235	124	161	71	2	1	0	0	31.94	1.69	80.00
ERR4899239	f__Spirochaetaceae (UID2512)	56	235	124	21	207	7	0	0	0	88.08	1.90	0.00
ERR4899240	f__Spirochaetaceae (UID2512)	56	235	124	79	144	12	0	0	0	62.89	4.21	8.33
ERR4899241	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.81	0.00
ERR4899242	f__Spirochaetaceae (UID2512)	56	235	124	2	228	5	0	0	0	98.39	1.62	40.00
ERR4899243	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899244	f__Spirochaetaceae (UID2512)	56	235	124	70	157	8	0	0	0	67.80	2.68	25.00
ERR4899245	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4899246	f__Spirochaetaceae (UID2512)	56	235	124	9	211	14	1	0	0	96.76	5.00	35.29
ERR4993349	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993350	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993351	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993352	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993353	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993354	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993355	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993357	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993358	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993359	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993360	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR4993361	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR4993362	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5206964	f__Spirochaetaceae (UID2512)	56	235	124	36	187	12	0	0	0	85.31	4.72	25.00
ERR5206965	f__Spirochaetaceae (UID2512)	56	235	124	109	121	5	0	0	0	56.87	2.45	40.00
ERR5206966	f__Spirochaetaceae (UID2512)	56	235	124	47	173	15	0	0	0	78.66	5.33	33.33
ERR5206967	f__Spirochaetaceae (UID2512)	56	235	124	48	177	10	0	0	0	79.88	2.86	10.00
ERR5206968	f__Spirochaetaceae (UID2512)	56	235	124	45	182	8	0	0	0	84.81	3.39	37.50
ERR5206969	f__Spirochaetaceae (UID2512)	56	235	124	48	171	16	0	0	0	81.42	7.59	31.25
ERR5206970	f__Spirochaetaceae (UID2512)	56	235	124	2	227	6	0	0	0	98.39	1.98	16.67
ERR5206971	f__Spirochaetaceae (UID2512)	56	235	124	39	188	8	0	0	0	83.54	2.43	50.00
ERR5206972	f__Spirochaetaceae (UID2512)	56	235	124	6	221	8	0	0	0	97.50	1.85	12.50
ERR5206973	f__Spirochaetaceae (UID2512)	56	235	124	100	132	2	1	0	0	59.20	2.42	80.00
ERR5206974	f__Spirochaetaceae (UID2512)	56	235	124	10	219	6	0	0	0	96.00	1.31	33.33
ERR5206975	f__Spirochaetaceae (UID2512)	56	235	124	57	167	11	0	0	0	74.86	4.85	18.18
ERR5206976	f__Spirochaetaceae (UID2512)	56	235	124	20	204	11	0	0	0	90.22	4.07	18.18
ERR5206977	f__Spirochaetaceae (UID2512)	56	235	124	104	122	9	0	0	0	58.70	2.94	11.11
ERR5206978	f__Spirochaetaceae (UID2512)	56	235	124	51	170	14	0	0	0	80.71	4.45	28.57
ERR5206979	f__Spirochaetaceae (UID2512)	56	235	124	43	180	12	0	0	0	82.32	4.19	33.33
ERR5206980	f__Spirochaetaceae (UID2512)	56	235	124	37	188	10	0	0	0	84.12	3.65	40.00
ERR5206981	f__Spirochaetaceae (UID2512)	56	235	124	19	207	9	0	0	0	91.26	2.70	0.00
ERR5206982	f__Spirochaetaceae (UID2512)	56	235	124	58	168	9	0	0	0	74.33	3.55	33.33
ERR5206983	f__Spirochaetaceae (UID2512)	56	235	124	109	119	7	0	0	0	60.88	4.15	14.29
ERR5206984	f__Spirochaetaceae (UID2512)	56	235	124	13	219	3	0	0	0	94.09	0.48	33.33
ERR5206985	f__Spirochaetaceae (UID2512)	56	235	124	83	147	5	0	0	0	68.56	2.45	20.00
ERR5206986	f__Spirochaetaceae (UID2512)	56	235	124	38	188	9	0	0	0	82.54	5.32	22.22
ERR5206987	f__Spirochaetaceae (UID2512)	56	235	124	63	163	9	0	0	0	71.19	3.24	33.33
ERR5206988	f__Spirochaetaceae (UID2512)	56	235	124	45	186	4	0	0	0	84.14	3.23	25.00
ERR5206989	f__Spirochaetaceae (UID2512)	56	235	124	39	193	3	0	0	0	85.79	1.64	0.00
ERR5206990	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5206991	f__Spirochaetaceae (UID2512)	56	235	124	21	205	9	0	0	0	91.06	3.26	55.56
ERR5206992	f__Spirochaetaceae (UID2512)	56	235	124	29	187	19	0	0	0	86.44	6.50	36.84
ERR5206993	f__Spirochaetaceae (UID2512)	56	235	124	15	209	11	0	0	0	91.35	4.51	27.27
ERR5206994	f__Spirochaetaceae (UID2512)	56	235	124	31	197	7	0	0	0	86.33	3.35	28.57
ERR5206995	f__Spirochaetaceae (UID2512)	56	235	124	20	206	9	0	0	0	92.52	3.28	11.11
ERR5206996	f__Spirochaetaceae (UID2512)	56	235	124	70	160	5	0	0	0	69.83	1.42	40.00
ERR5206997	f__Spirochaetaceae (UID2512)	56	235	124	86	141	8	0	0	0	69.92	4.22	12.50
ERR5206998	f__Spirochaetaceae (UID2512)	56	235	124	53	176	6	0	0	0	75.56	2.54	33.33
ERR5206999	f__Spirochaetaceae (UID2512)	56	235	124	67	160	8	0	0	0	72.87	3.84	37.50
ERR5207000	f__Spirochaetaceae (UID2512)	56	235	124	73	148	14	0	0	0	68.36	7.38	21.43
ERR5207001	f__Spirochaetaceae (UID2512)	56	235	124	63	164	8	0	0	0	72.13	3.59	37.50
ERR5207002	f__Spirochaetaceae (UID2512)	56	235	124	77	152	6	0	0	0	69.89	2.10	0.00
ERR5207003	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.40	100.00
ERR5207004	f__Spirochaetaceae (UID2512)	56	235	124	28	196	11	0	0	0	87.76	3.20	36.36
ERR5207005	f__Spirochaetaceae (UID2512)	56	235	124	1	232	2	0	0	0	99.97	0.28	0.00
ERR5207006	f__Spirochaetaceae (UID2512)	56	235	124	7	224	4	0	0	0	97.81	1.69	75.00
ERR5207007	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207008	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.52	50.00
ERR5207009	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207010	f__Spirochaetaceae (UID2512)	56	235	124	0	233	2	0	0	0	100.00	0.85	50.00
ERR5207011	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207012	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207013	f__Spirochaetaceae (UID2512)	56	235	124	7	220	8	0	0	0	96.18	3.06	25.00
ERR5207014	f__Spirochaetaceae (UID2512)	56	235	124	5	225	5	0	0	0	98.39	2.22	80.00
ERR5207015	f__Spirochaetaceae (UID2512)	56	235	124	1	230	4	0	0	0	99.97	1.08	75.00
ERR5207016	f__Spirochaetaceae (UID2512)	56	235	124	5	225	5	0	0	0	97.98	1.13	20.00
ERR5207017	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207018	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207019	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207020	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.03	100.00
ERR5207021	f__Spirochaetaceae (UID2512)	56	235	124	29	197	9	0	0	0	85.24	4.86	11.11
ERR5207022	f__Spirochaetaceae (UID2512)	56	235	124	12	215	8	0	0	0	93.25	1.88	50.00
ERR5207023	f__Spirochaetaceae (UID2512)	56	235	124	32	190	12	1	0	0	84.75	5.97	33.33
ERR5207024	f__Spirochaetaceae (UID2512)	56	235	124	64	165	6	0	0	0	71.17	2.88	16.67
ERR5207025	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.19	0.16	0.00
ERR5207026	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.16	100.00
ERR5207027	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207028	f__Spirochaetaceae (UID2512)	56	235	124	0	232	2	1	0	0	100.00	1.88	60.00
ERR5207029	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207030	f__Spirochaetaceae (UID2512)	56	235	124	1	227	7	0	0	0	99.97	2.19	28.57
ERR5207031	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5207032	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5207033	f__Spirochaetaceae (UID2512)	56	235	124	20	204	11	0	0	0	88.99	4.81	36.36
ERR5207034	f__Spirochaetaceae (UID2512)	56	235	124	2	232	1	0	0	0	99.15	0.05	0.00
ERR5210563	f__Spirochaetaceae (UID2512)	56	235	124	1	229	5	0	0	0	99.73	1.47	40.00
ERR5210564	f__Spirochaetaceae (UID2512)	56	235	124	16	209	10	0	0	0	92.71	2.73	30.00
ERR5210565	f__Spirochaetaceae (UID2512)	56	235	124	15	206	13	1	0	0	92.28	3.79	25.00
ERR5210566	f__Spirochaetaceae (UID2512)	56	235	124	31	191	13	0	0	0	85.12	6.15	23.08
ERR5210567	f__Spirochaetaceae (UID2512)	56	235	124	11	213	11	0	0	0	94.87	4.65	45.45
ERR5210568	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210569	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210570	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210571	f__Spirochaetaceae (UID2512)	56	235	124	31	189	15	0	0	0	88.27	5.40	13.33
ERR5210572	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210573	f__Spirochaetaceae (UID2512)	56	235	124	37	181	16	1	0	0	80.56	7.79	21.05
ERR5210574	f__Spirochaetaceae (UID2512)	56	235	124	5	221	8	0	1	0	97.55	4.15	64.29
ERR5210575	f__Spirochaetaceae (UID2512)	56	235	124	0	234	1	0	0	0	100.00	0.40	100.00
ERR5210576	f__Spirochaetaceae (UID2512)	56	235	124	1	233	1	0	0	0	99.97	0.27	100.00
ERR5210577	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5210578	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.19	0.00	0.00
ERR5210579	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210580	f__Spirochaetaceae (UID2512)	56	235	124	22	202	11	0	0	0	89.84	3.53	27.27
ERR5210581	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210582	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5210583	f__Spirochaetaceae (UID2512)	56	235	124	1	234	0	0	0	0	99.97	0.00	0.00
ERR5210584	f__Spirochaetaceae (UID2512)	56	235	124	0	235	0	0	0	0	100.00	0.00	0.00
ERR5312309	k__Bacteria (UID203)	5449	99	54	75	24	0	0	0	0	33.33	0.00	0.00
ERR5312310	k__Bacteria (UID203)	5449	99	54	80	18	1	0	0	0	25.79	1.85	0.00
ERR5312311	k__Bacteria (UID203)	5449	99	54	58	37	4	0	0	0	55.44	6.48	50.00
ERR5312312	f__Spirochaetaceae (UID2512)	56	235	124	138	95	2	0	0	0	45.70	1.01	50.00
ERR5312313	k__Bacteria (UID203)	5449	99	54	82	17	0	0	0	0	21.04	0.00	0.00
ERR5312314	f__Spirochaetaceae (UID2512)	56	235	124	128	100	7	0	0	0	47.59	3.36	28.57
